id,college_id,course_name,specialization,normalized_category,min_percentage,jee_percentile,,,,,,,,,,
298,57,B.Tech,ECE,ELECTRONICS,80,0,,,,,,,,,,
299,57,B.Tech,Electrical,ELECTRICAL,80,0,,,,,,,,,,
300,57,B.Tech,CSE,OTHER,80,0,,,,,,,,,,
301,57,B.Tech,CSE (AI & ML),CSE_AI_ML,80,0,,,,,,,,,,
302,57,B.Tech,CSE (Cyber Security),CYBER_SECURITY,80,0,,,,,,,,,,
303,57,B.Tech,Data Science,DATA_SCIENCE,80,0,,,,,,,,,,
304,58,B.Tech,CSE,OTHER,80,75,,,,,,,,,,
305,58,B.Tech,AI,OTHER,80,75,,,,,,,,,,
306,58,B.Tech,Data Science,DATA_SCIENCE,80,75,,,,,,,,,,
307,58,B.Tech,ECE,ELECTRONICS,80,75,,,,,,,,,,
308,58,B.Tech,Renewable Energy,OTHER,80,75,,,,,,,,,,
309,58,B.Tech,Robotics,ROBOTICS,80,75,,,,,,,,,,
310,58,B.Tech,Smart Cities,OTHER,80,75,,,,,,,,,,
311,59,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
312,59,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
313,59,B.Tech,CSE (Cyber Security),CYBER_SECURITY,50,0,,,,,,,,,,
314,59,B.Tech,Data Science,DATA_SCIENCE,50,0,,,,,,,,,,
315,59,B.Tech,Mechanical,MECHANICAL,50,0,,,,,,,,,,
316,59,B.Tech,Civil,CIVIL,50,0,,,,,,,,,,
317,59,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
318,60,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
319,60,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
320,60,B.Tech,Cyber Security,CYBER_SECURITY,50,0,,,,,,,,,,
321,60,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
322,60,B.Tech,Biotechnology,BIOTECH,50,0,,,,,,,,,,
323,61,B.Tech,CSE,OTHER,75,90,,,,,,,,,,
324,61,B.Tech,CSE (AI & ML),CSE_AI_ML,75,90,,,,,,,,,,
325,61,B.Tech,CSE (AI & DS),DATA_SCIENCE,75,90,,,,,,,,,,
326,61,B.Tech,Cyber Security,CYBER_SECURITY,75,90,,,,,,,,,,
327,61,B.Tech,ICT,OTHER,75,90,,,,,,,,,,
328,62,B.Tech,CSE,OTHER,60,70,,,,,,,,,,
329,62,B.Tech,Electrical,ELECTRICAL,60,70,,,,,,,,,,
330,62,B.Tech,Civil,CIVIL,60,70,,,,,,,,,,
331,62,B.Tech,Mechanical,MECHANICAL,60,70,,,,,,,,,,
332,62,B.Tech,Automobile,MECHANICAL,60,70,,,,,,,,,,
333,63,B.Tech,CSE,OTHER,85,75,,,,,,,,,,
334,63,B.Tech,CSE (AI & ML),CSE_AI_ML,85,75,,,,,,,,,,
335,63,B.Tech,CSE (Cyber Security),CYBER_SECURITY,85,75,,,,,,,,,,
336,63,B.Tech,Data Science,DATA_SCIENCE,85,75,,,,,,,,,,
337,63,B.Tech,Robotics,ROBOTICS,85,75,,,,,,,,,,
338,64,B.Tech,CSE,OTHER,60,50,,,,,,,,,,
339,64,B.Tech,AI & DS,DATA_SCIENCE,60,50,,,,,,,,,,
340,64,B.Tech,IT,OTHER,60,50,,,,,,,,,,
341,64,B.Tech,ECE,ELECTRONICS,60,50,,,,,,,,,,
342,64,B.Tech,Core Engineering,OTHER,60,50,,,,,,,,,,
343,65,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
344,65,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
345,65,B.Tech,Data Science,DATA_SCIENCE,50,0,,,,,,,,,,
346,65,B.Tech,Cyber Security,CYBER_SECURITY,50,0,,,,,,,,,,
347,65,B.Tech,Mechanical,MECHANICAL,50,0,,,,,,,,,,
348,65,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
349,65,B.Tech,Quantum Computing,OTHER,50,0,,,,,,,,,,
350,66,B.Tech,AI & DS,DATA_SCIENCE,60,0,,,,,,,,,,
351,66,B.Tech,Food Technology,OTHER,60,0,,,,,,,,,,
352,66,B.Tech,Biotechnology,BIOTECH,60,0,,,,,,,,,,
353,66,B.Tech,Chemical,OTHER,60,0,,,,,,,,,,
354,67,B.Tech,CSE,OTHER,80,0,,,,,,,,,,
355,67,B.Tech,CSE (AI & ML),CSE_AI_ML,80,0,,,,,,,,,,
356,67,B.Tech,Cyber Security,CYBER_SECURITY,80,0,,,,,,,,,,
357,67,B.Tech,AI & DS,DATA_SCIENCE,80,0,,,,,,,,,,
358,67,B.Tech,Mechanical,MECHANICAL,80,0,,,,,,,,,,
359,67,B.Tech,Civil,CIVIL,80,0,,,,,,,,,,
360,67,B.Tech,ECE,ELECTRONICS,80,0,,,,,,,,,,
361,67,B.Tech,Robotics and Automation,ROBOTICS,80,0,,,,,,,,,,
362,67,B.Tech,Biotechnology,BIOTECH,80,0,,,,,,,,,,
363,68,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
364,68,B.Tech,AI & ML,CSE_AI_ML,50,0,,,,,,,,,,
365,68,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
366,68,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
367,68,B.Tech,Pharma Engineering,OTHER,50,0,,,,,,,,,,
368,69,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
369,69,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
370,69,B.Tech,Data Science,DATA_SCIENCE,50,0,,,,,,,,,,
371,69,B.Tech,Cyber Security,CYBER_SECURITY,50,0,,,,,,,,,,
372,69,B.Tech,IT,OTHER,50,0,,,,,,,,,,
373,69,B.Tech,Mechanical,MECHANICAL,50,0,,,,,,,,,,
374,69,B.Tech,Civil,CIVIL,50,0,,,,,,,,,,
375,69,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
376,70,B.Tech,AI & DS,DATA_SCIENCE,70,80,,,,,,,,,,
377,70,B.Tech,Biotechnology,BIOTECH,70,80,,,,,,,,,,
378,70,B.Tech,Civil,CIVIL,70,80,,,,,,,,,,
379,70,B.Tech,CSE,OTHER,70,80,,,,,,,,,,
380,70,B.Tech,CS & IT,OTHER,70,80,,,,,,,,,,
381,70,B.Tech,EEE,ELECTRICAL,70,80,,,,,,,,,,
382,70,B.Tech,ECE,ELECTRONICS,70,80,,,,,,,,,,
383,70,B.Tech,IoT,OTHER,70,80,,,,,,,,,,
384,70,B.Tech,Mechanical,MECHANICAL,70,80,,,,,,,,,,
385,71,B.Tech,ECE,ELECTRONICS,70,80,,,,,,,,,,
386,71,B.Tech,CSE,OTHER,70,80,,,,,,,,,,
387,71,B.Tech,AI & DS,DATA_SCIENCE,70,80,,,,,,,,,,
388,71,B.Tech,CS & IT,OTHER,70,80,,,,,,,,,,
389,72,B.Tech,CSE (AI & ML),CSE_AI_ML,70,0,,,,,,,,,,
390,72,B.Tech,Cyber Security,CYBER_SECURITY,70,0,,,,,,,,,,
391,72,B.Tech,Data Science,DATA_SCIENCE,70,0,,,,,,,,,,
392,72,B.Tech,IoT,OTHER,70,0,,,,,,,,,,
393,72,B.Tech,IT,OTHER,70,0,,,,,,,,,,
394,72,B.Tech,Civil,CIVIL,70,0,,,,,,,,,,
395,72,B.Tech,ECE,ELECTRONICS,70,0,,,,,,,,,,
396,72,B.Tech,Mechanical,MECHANICAL,70,0,,,,,,,,,,
397,72,B.Tech,Core CSE,OTHER,70,0,,,,,,,,,,
398,73,B.Tech,CSE,OTHER,50,85,,,,,,,,,,
399,73,B.Tech,CSE (AI & ML),CSE_AI_ML,50,85,,,,,,,,,,
400,73,B.Tech,Data Science,DATA_SCIENCE,50,85,,,,,,,,,,
401,73,B.Tech,Cyber Security,CYBER_SECURITY,50,85,,,,,,,,,,
402,73,B.Tech,IT,OTHER,50,85,,,,,,,,,,
403,73,B.Tech,Mechanical,MECHANICAL,50,85,,,,,,,,,,
404,73,B.Tech,Civil,CIVIL,50,85,,,,,,,,,,
405,73,B.Tech,ECE,ELECTRONICS,50,85,,,,,,,,,,
406,73,B.Tech,Robotics,ROBOTICS,50,85,,,,,,,,,,
407,73,B.Tech,Biotechnology,BIOTECH,50,85,,,,,,,,,,
408,74,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
409,74,B.Tech,AI & ML,CSE_AI_ML,50,0,,,,,,,,,,
410,74,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
411,74,B.Tech,Mechanical,MECHANICAL,50,0,,,,,,,,,,
412,74,B.Tech,Aerospace,OTHER,50,0,,,,,,,,,,
413,74,B.Tech,Mathematics & Computing,OTHER,50,0,,,,,,,,,,
414,74,B.Tech,Robotics,ROBOTICS,50,0,,,,,,,,,,
415,74,B.Tech,Automotive,OTHER,50,0,,,,,,,,,,
416,74,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
417,74,B.Tech,Information Science,CSE_CORE,50,0,,,,,,,,,,
418,74,B.Tech,Civil,CIVIL,50,0,,,,,,,,,,
419,75,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
420,75,B.Tech,AI,OTHER,50,0,,,,,,,,,,
421,75,B.Tech,Data Science,DATA_SCIENCE,50,0,,,,,,,,,,
422,75,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
423,75,B.Tech,Mechanical,MECHANICAL,50,0,,,,,,,,,,
424,75,B.Tech,Mechatronics,MECHANICAL,50,0,,,,,,,,,,
425,75,B.Tech,Civil,CIVIL,50,0,,,,,,,,,,
426,75,B.Tech,Aerospace,OTHER,50,0,,,,,,,,,,
427,75,B.Tech,Biotechnology,BIOTECH,50,0,,,,,,,,,,
428,76,B.Tech,CSE,OTHER,60,50,,,,,,,,,,
429,76,B.Tech,CSE (AI & ML),CSE_AI_ML,60,50,,,,,,,,,,
430,76,B.Tech,Cyber Security,CYBER_SECURITY,60,50,,,,,,,,,,
431,76,B.Tech,Data Science,DATA_SCIENCE,60,50,,,,,,,,,,
432,76,B.Tech,ECE,ELECTRONICS,60,50,,,,,,,,,,
433,76,B.Tech,IT,OTHER,60,50,,,,,,,,,,
434,76,B.Tech,IoT,OTHER,60,50,,,,,,,,,,
435,76,B.Tech,Blockchain,OTHER,60,50,,,,,,,,,,
436,76,B.Tech,VR & AR,OTHER,60,50,,,,,,,,,,
437,77,B.Tech,Civil,CIVIL,50,0,,,,,,,,,,
438,77,B.Tech,Mechanical ,MECHANICAL,50,0,,,,,,,,,,
439,77,B.Tech,Mechanical (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
440,77,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
441,77,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
442,77,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
443,77,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
444,77,B.Tech,Cyber Security,CYBER_SECURITY,50,0,,,,,,,,,,
445,77,B.Tech,Data Science,DATA_SCIENCE,50,0,,,,,,,,,,
446,78,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
447,78,B.Tech,CSE (AI),OTHER,50,0,,,,,,,,,,
448,78,B.Tech,CSE (AI & DS),DATA_SCIENCE,50,0,,,,,,,,,,
449,78,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
450,78,B.Tech,CSE (Cyber Security),CYBER_SECURITY,50,0,,,,,,,,,,
451,78,B.Tech,ICT,OTHER,50,0,,,,,,,,,,
452,78,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
453,78,B.Tech,ECE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
454,78,B.Tech,Bioinformatics,OTHER,50,0,,,,,,,,,,
455,78,B.Tech,Chemical,OTHER,50,0,,,,,,,,,,
456,78,B.Tech,Civil,CIVIL,50,0,,,,,,,,,,
457,78,B.Tech,Electrical,ELECTRICAL,50,0,,,,,,,,,,
458,78,B.Tech,Mechanical,MECHANICAL,50,0,,,,,,,,,,
459,78,B.Tech,Mechanical (Robotics),ROBOTICS,50,0,,,,,,,,,,
460,79,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
461,79,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
462,79,B.Tech,Civil,CIVIL,50,0,,,,,,,,,,
463,79,B.Tech,Mechanical,MECHANICAL,50,0,,,,,,,,,,
464,79,B.Tech,Chemical,OTHER,50,0,,,,,,,,,,
465,79,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
466,79,B.Tech,IT,OTHER,50,0,,,,,,,,,,
467,79,B.Tech,AI & ML,CSE_AI_ML,50,0,,,,,,,,,,
468,79,B.Tech,Data Science,DATA_SCIENCE,50,0,,,,,,,,,,
469,79,B.Tech,Cyber Security,CYBER_SECURITY,50,0,,,,,,,,,,
470,80,B.Tech,Computer Science,CSE_CORE,50,0,,,,,,,,,,
471,80,B.Tech,Mechanical,MECHANICAL,50,0,,,,,,,,,,
472,80,B.Tech,Civil,CIVIL,50,0,,,,,,,,,,
473,80,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
474,80,B.Tech,AI,OTHER,50,0,,,,,,,,,,
475,80,B.Tech,Data Science,DATA_SCIENCE,50,0,,,,,,,,,,
476,81,B.Tech,Aeronautical Engineering,OTHER,50,0,,,,,,,,,,
477,81,B.Tech,Artificial Intelligence & Data Science,DATA_SCIENCE,50,0,,,,,,,,,,
478,81,B.Tech,Artificial Intelligence & Machine Learning,CSE_AI_ML,50,0,,,,,,,,,,
479,81,B.Tech,Civil Engineering,CIVIL,50,0,,,,,,,,,,
480,81,B.Tech,Computer Science & Engineering,CSE_CORE,50,0,,,,,,,,,,
481,81,B.Tech,Computer Science & Business Systems,CSE_CORE,50,0,,,,,,,,,,
482,81,B.Tech,Computer Science (Cyber Security),CYBER_SECURITY,50,0,,,,,,,,,,
483,81,B.Tech,Electrical & Electronics Engineering,ELECTRICAL,50,0,,,,,,,,,,
484,81,B.Tech,Electronics & Communication Engineering,ELECTRONICS,50,0,,,,,,,,,,
485,81,B.Tech,Information Science & Engineering,CSE_CORE,50,0,,,,,,,,,,
486,81,B.Tech,Mechanical Engineering,MECHANICAL,50,0,,,,,,,,,,
487,81,B.Tech,Robotics & Artificial Intelligence,CSE_AI_ML,50,0,,,,,,,,,,
488,82,B.Tech,Computer Engineering,OTHER,50,0,,,,,,,,,,
489,82,B.Tech,Mechanical Engineering,MECHANICAL,50,0,,,,,,,,,,
490,82,B.Tech,Information Technology,CSE_CORE,50,0,,,,,,,,,,
491,82,B.Tech,Electronics and Telecommunication Engineering,ELECTRONICS,50,0,,,,,,,,,,
492,82,B.Tech,Mechatronics Engineering,MECHANICAL,50,0,,,,,,,,,,
493,82,B.Tech,Computer Science and Business System,CSE_CORE,50,0,,,,,,,,,,
494,83,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
495,83,B.Tech,CSE (AI),OTHER,50,0,,,,,,,,,,
496,83,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
497,83,B.Tech,Data Science,DATA_SCIENCE,50,0,,,,,,,,,,
498,83,B.Tech,Cyber Security,CYBER_SECURITY,50,0,,,,,,,,,,
499,83,B.Tech,IT,OTHER,50,0,,,,,,,,,,
500,83,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
501,83,B.Tech,Electrical,ELECTRICAL,50,0,,,,,,,,,,
502,83,B.Tech,Mechanical,MECHANICAL,50,0,,,,,,,,,,
503,83,B.Tech,Civil,CIVIL,50,0,,,,,,,,,,
504,83,B.Tech,Chemical,OTHER,50,0,,,,,,,,,,
505,83,B.Tech,Biotechnology,BIOTECH,50,0,,,,,,,,,,
506,83,B.Tech,Robotics,ROBOTICS,50,0,,,,,,,,,,
507,83,B.Tech,Mechatronics,MECHANICAL,50,0,,,,,,,,,,
508,83,B.Tech,Aerospace,OTHER,50,0,,,,,,,,,,
509,83,B.Tech,Automobile,MECHANICAL,50,0,,,,,,,,,,
510,83,B.Tech,Food Technology,OTHER,50,0,,,,,,,,,,
511,83,B.Tech,Biomedical,OTHER,50,0,,,,,,,,,,
512,84,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
513,84,B.Tech,AI & ML,CSE_AI_ML,50,0,,,,,,,,,,
514,84,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
515,84,B.Tech,Mechanical,MECHANICAL,50,0,,,,,,,,,,
516,84,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
517,84,B.Tech,Biotechnology,BIOTECH,50,0,,,,,,,,,,
518,85,B.Tech,CS & AI,OTHER,50,0,,,,,,,,,,
519,85,B.Tech,Data Science & Economics,DATA_SCIENCE,50,0,,,,,,,,,,
520,85,B.Tech,Biological Systems,OTHER,50,0,,,,,,,,,,
521,85,B.Tech,Robotics & Autonomous Systems,ROBOTICS,50,0,,,,,,,,,,
522,86,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
523,86,B.Tech,CSE (AI),OTHER,50,0,,,,,,,,,,
524,86,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
525,86,B.Tech,CSE (Cyber Security),CYBER_SECURITY,50,0,,,,,,,,,,
526,86,B.Tech,CSE(AI & DS),DATA_SCIENCE,50,0,,,,,,,,,,
527,87,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
528,87,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
529,87,B.Tech,Cyber Security,CYBER_SECURITY,50,0,,,,,,,,,,
530,87,B.Tech,Data Science,DATA_SCIENCE,50,0,,,,,,,,,,
531,87,B.Tech,IT,OTHER,50,0,,,,,,,,,,
532,87,B.Tech,Civil,CIVIL,50,0,,,,,,,,,,
533,87,B.Tech,Mechanical,MECHANICAL,50,0,,,,,,,,,,
534,87,B.Tech,Chemical,OTHER,50,0,,,,,,,,,,
535,87,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
536,87,B.Tech,Electrical,ELECTRICAL,50,0,,,,,,,,,,
537,88,B.Tech,CSE,OTHER,80,80,,,,,,,,,,
538,88,B.Tech,CSE (AI & ML),CSE_AI_ML,80,80,,,,,,,,,,
539,88,B.Tech,Data Science,DATA_SCIENCE,80,80,,,,,,,,,,
540,88,B.Tech,Cyber Security,CYBER_SECURITY,80,80,,,,,,,,,,
541,88,B.Tech,IT,OTHER,80,80,,,,,,,,,,
542,88,B.Tech,ECE,ELECTRONICS,80,80,,,,,,,,,,
543,88,B.Tech,EEE,ELECTRICAL,80,80,,,,,,,,,,
544,88,B.Tech,Mechanical,MECHANICAL,80,80,,,,,,,,,,
545,88,B.Tech,Civil,CIVIL,80,80,,,,,,,,,,
546,88,B.Tech,AI & Robotics,ROBOTICS,80,80,,,,,,,,,,
547,89,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
548,89,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
549,89,B.Tech,CSE (Cyber Security),CYBER_SECURITY,50,0,,,,,,,,,,
550,89,B.Tech,IT,OTHER,50,0,,,,,,,,,,
551,89,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
552,89,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
553,89,B.Tech,Mechanical,MECHANICAL,50,0,,,,,,,,,,
554,89,B.Tech,Civil,CIVIL,50,0,,,,,,,,,,
555,89,B.Tech,Biotechnology,BIOTECH,50,0,,,,,,,,,,
556,89,B.Tech,Mechatronics,MECHANICAL,50,0,,,,,,,,,,
557,89,B.Tech,Robotics,ROBOTICS,50,0,,,,,,,,,,
558,90,B.Tech,CSE,OTHER,60,60,,,,,,,,,,
559,90,B.Tech,Cyber Security,CYBER_SECURITY,60,60,,,,,,,,,,
560,90,B.Tech,Data Science,DATA_SCIENCE,60,60,,,,,,,,,,
561,90,B.Tech,AI & ML,CSE_AI_ML,60,60,,,,,,,,,,
562,90,B.Tech,Information Science,CSE_CORE,60,60,,,,,,,,,,
563,90,B.Tech,ECE,ELECTRONICS,60,60,,,,,,,,,,
564,91,B.Tech,CSE,OTHER,50,50,,,,,,,,,,
565,91,B.Tech,AI & ML,CSE_AI_ML,50,50,,,,,,,,,,
566,91,B.Tech,Data Science,DATA_SCIENCE,50,50,,,,,,,,,,
567,91,B.Tech,Cyber Security,CYBER_SECURITY,50,50,,,,,,,,,,
568,91,B.Tech,ECE,ELECTRONICS,50,50,,,,,,,,,,
569,91,B.Tech,Mechanical,MECHANICAL,50,50,,,,,,,,,,
570,91,B.Tech,Civil,CIVIL,50,50,,,,,,,,,,
571,91,B.Tech,Robotics,ROBOTICS,50,50,,,,,,,,,,
572,91,B.Tech,Aerospace,OTHER,50,50,,,,,,,,,,
573,91,B.Tech,IT,OTHER,50,50,,,,,,,,,,
574,92,B.Tech,CSE (AI & ML),CSE_AI_ML,70,0,,,,,,,,,,
575,92,B.Tech,Data Science,DATA_SCIENCE,70,0,,,,,,,,,,
576,92,B.Tech,Cloud Computing,OTHER,70,0,,,,,,,,,,
577,92,B.Tech,Cyber Security,CYBER_SECURITY,70,0,,,,,,,,,,
578,93,B.Tech,CSE,OTHER,80,0,,,,,,,,,,
579,93,B.Tech,AI & ML,CSE_AI_ML,80,0,,,,,,,,,,
580,93,B.Tech,Data Science,DATA_SCIENCE,80,0,,,,,,,,,,
581,93,B.Tech,Cyber Security,CYBER_SECURITY,80,0,,,,,,,,,,
582,94,B.Tech,Aerospace Engineering,OTHER,50,0,,,,,,,,,,
583,94,B.Tech,Aeronautical,OTHER,50,0,,,,,,,,,,
584,94,B.Tech,Artificial Intelligence ,CSE_AI_ML,50,0,,,,,,,,,,
585,94,B.Tech,Robotics & Automation,ROBOTICS,50,0,,,,,,,,,,
586,94,B.Tech,Automobile Engineering,MECHANICAL,50,0,,,,,,,,,,
587,94,B.Tech,Automobile (Automotive Electronics),MECHANICAL,50,0,,,,,,,,,,
588,94,B.Tech,Biomedical Engineering,OTHER,50,0,,,,,,,,,,
589,95,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
590,95,B.Tech,AI,OTHER,50,0,,,,,,,,,,
591,95,B.Tech,CSE (Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
592,95,B.Tech,CSE (Cyber Security),CYBER_SECURITY,50,0,,,,,,,,,,
593,95,B.Tech,Mechanical Engineering,MECHANICAL,50,0,,,,,,,,,,
594,95,B.Tech,Civil Engineering,CIVIL,50,0,,,,,,,,,,
595,95,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
596,96,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
597,96,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
598,96,B.Tech,CSE (Big Data Analytics),DATA_SCIENCE,50,0,,,,,,,,,,
599,96,B.Tech,CSE (Cyber Security),CYBER_SECURITY,50,0,,,,,,,,,,
600,96,B.Tech,Mechanical,MECHANICAL,50,0,,,,,,,,,,
601,96,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
602,97,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
603,97,B.Tech,CSE (Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
604,97,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
