id,college_id,course_name,specialization,normalized_category,min_percentage,jee_percentile,,,,,,,,,,
1100,110,B.Tech,ECE (Semiconductor Design),ELECTRONICS,75,55,,,,,,,,,,
1101,110,B.Tech,ECE (Robotics & Automation),ROBOTICS,75,55,,,,,,,,,,
1102,110,B.Tech,CSE (Fintech AI),OTHER,75,55,,,,,,,,,,
1103,110,B.Tech,CSE (Full Stack Development),OTHER,75,55,,,,,,,,,,
1104,110,B.Tech,CSE (Cyber Security),CYBER_SECURITY,75,55,,,,,,,,,,
1105,110,B.Tech,CSE (AI & Data Science),DATA_SCIENCE,75,55,,,,,,,,,,
1106,110,B.Tech,Civil (AI Infrastructure),CIVIL,75,55,,,,,,,,,,
1107,110,B.Tech,Mechanical (Electric Vehicles),MECHANICAL,75,55,,,,,,,,,,
1108,110,B.Tech,Mechanical (Hydrogen Tech),MECHANICAL,75,55,,,,,,,,,,
1109,111,B.Tech,Electrical Engineering,ELECTRICAL,80,0,,,,,,,,,,
1110,111,B.Tech,Electronics Engineering,ELECTRONICS,80,0,,,,,,,,,,
1111,111,B.Tech,Electrical & Electronics Engineering,ELECTRICAL,80,0,,,,,,,,,,
1112,111,B.Tech,Computer Science & Information Technology,CSE_CORE,80,0,,,,,,,,,,
1113,111,B.Tech,CSE (IoT),OTHER,80,0,,,,,,,,,,
1114,112,B.Tech,CSE (Cyber Security),CYBER_SECURITY,75,55,,,,,,,,,,
1115,112,B.Tech,CSE (AI & ML),CSE_AI_ML,75,55,,,,,,,,,,
1116,112,B.Tech,Mechanical Engineering,MECHANICAL,75,55,,,,,,,,,,
1117,112,B.Tech,CSE (Full Stack Development),OTHER,75,55,,,,,,,,,,
1118,112,B.Tech,Biotechnology,BIOTECH,75,55,,,,,,,,,,
1119,112,B.Tech,Civil Engineering,CIVIL,75,55,,,,,,,,,,
1120,112,B.Tech,CSE (Data Science),DATA_SCIENCE,75,55,,,,,,,,,,
1121,112,B.Tech,CSE (DevOps),OTHER,75,55,,,,,,,,,,
1122,112,B.Tech,Mechanical (Digital Manufacturing),MECHANICAL,75,55,,,,,,,,,,
1123,112,B.Tech,ECE (Embedded Systems),ELECTRONICS,75,55,,,,,,,,,,
1124,112,B.Tech,CSE (IoT),OTHER,75,55,,,,,,,,,,
1125,112,B.Tech,Mining Engineering,OTHER,75,55,,,,,,,,,,
1126,112,B.Tech,Robotics & Automation,ROBOTICS,75,55,,,,,,,,,,
1127,113,B.Tech,CSE,OTHER,90,90,,,,,,,,,,
1128,113,B.Tech,CSE (AI & ML),CSE_AI_ML,90,90,,,,,,,,,,
1129,113,B.Tech,CSE (Cyber Security),CYBER_SECURITY,90,90,,,,,,,,,,
1130,113,B.Tech,CSE (Data Science),DATA_SCIENCE,90,90,,,,,,,,,,
1131,113,B.Tech,ECE,ELECTRONICS,90,90,,,,,,,,,,
1132,113,B.Tech,ECE (AI & ML),CSE_AI_ML,90,90,,,,,,,,,,
1133,113,B.Tech,ECE (IoT),ELECTRONICS,90,90,,,,,,,,,,
1134,113,B.Tech,EEE,ELECTRICAL,90,90,,,,,,,,,,
1135,113,B.Tech,Mechanical Engineering,MECHANICAL,90,90,,,,,,,,,,
1136,113,B.Tech,Civil Engineering,CIVIL,90,90,,,,,,,,,,
1137,114,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
1138,114,B.Tech,Electronics & Computer Engineering,ELECTRONICS,50,0,,,,,,,,,,
1139,114,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
1140,114,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
1141,114,B.Tech,IT,OTHER,50,0,,,,,,,,,,
1142,114,B.Tech,Mechanical Engineering,MECHANICAL,50,0,,,,,,,,,,
1143,114,B.Tech,Civil Engineering,CIVIL,50,0,,,,,,,,,,
1144,114,B.Tech,CSE (Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
1145,114,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
1146,114,B.Tech,CSE (Cyber Security),CYBER_SECURITY,50,0,,,,,,,,,,
1147,114,B.Tech,CSE (IoT),OTHER,50,0,,,,,,,,,,
1148,115,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
1149,115,B.Tech,CSE (Cyber Security & IoT),CYBER_SECURITY,50,0,,,,,,,,,,
1150,115,B.Tech,CSE (AI & Data Analytics),DATA_SCIENCE,50,0,,,,,,,,,,
1151,115,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
1152,116,B.Tech,CSE (AI & ML - IBM),CSE_AI_ML,90,0,,,,,,,,,,
1153,116,B.Tech,CSE (AI & ML),CSE_AI_ML,90,0,,,,,,,,,,
1154,116,B.Tech,Mechanical Engineering (IBM),MECHANICAL,90,0,,,,,,,,,,
1155,116,B.Tech,Artificial Intelligence (IBM),CSE_AI_ML,90,0,,,,,,,,,,
1156,116,B.Tech,CSE (AI & ML - Samatrix),CSE_AI_ML,90,0,,,,,,,,,,
1157,116,B.Tech,CSE (Cloud & Cyber Security),CYBER_SECURITY,90,0,,,,,,,,,,
1158,116,B.Tech,CSE (Cyber Security & Forensics),CYBER_SECURITY,90,0,,,,,,,,,,
1159,116,B.Tech,CSE,OTHER,90,0,,,,,,,,,,
1160,117,B.Tech,CSE,OTHER,70,0,,,,,,,,,,
1161,117,B.Tech,CS & IT,OTHER,70,0,,,,,,,,,,
1162,117,B.Tech,Software Engineering,OTHER,70,0,,,,,,,,,,
1163,117,B.Tech,AI & ML,CSE_AI_ML,70,0,,,,,,,,,,
1164,117,B.Tech,Data Science,DATA_SCIENCE,70,0,,,,,,,,,,
1165,117,B.Tech,Cyber Security,CYBER_SECURITY,70,0,,,,,,,,,,
1166,118,B.Tech,Biomedical Engineering,OTHER,50,0,,,,,,,,,,
1167,118,B.Tech,Civil Engineering,CIVIL,50,0,,,,,,,,,,
1168,118,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
1169,118,B.Tech,CSE (AI & ML,CSE_AI_ML,50,0,,,,,,,,,,
1170,118,B.Tech,CSE (Cloud & DevOps),OTHER,50,0,,,,,,,,,,
1171,118,B.Tech,CSE (Cyber Security),CYBER_SECURITY,50,0,,,,,,,,,,
1172,118,B.Tech,CSE (Data Science & AI),DATA_SCIENCE,50,0,,,,,,,,,,
1173,118,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
1174,118,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
1175,118,B.Tech,Mechanical Engineering,MECHANICAL,50,0,,,,,,,,,,
1176,118,B.Tech,Robotics & Automation,ROBOTICS,50,0,,,,,,,,,,
1177,119,B.Tech,cse,OTHER,50,0,,,,,,,,,,
1178,119,B.Tech,CSE (AI & Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
1179,119,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
1180,120,B.Tech,CSE,OTHER,60,0,,,,,,,,,,
1181,120,B.Tech,AI & Data Science,DATA_SCIENCE,60,0,,,,,,,,,,
1182,120,B.Tech,CSE (AI & ML),CSE_AI_ML,60,0,,,,,,,,,,
1183,120,B.Tech,IT,OTHER,60,0,,,,,,,,,,
1184,120,B.Tech,CSE (Software Product Engineering - Kalvium),OTHER,60,0,,,,,,,,,,
1185,120,B.Tech,ECE,ELECTRONICS,60,0,,,,,,,,,,
1186,120,B.Tech,CSE (Software Product Engineering),OTHER,60,0,,,,,,,,,,
1187,120,B.Tech,CSE (Blockchain),OTHER,60,0,,,,,,,,,,
1188,120,B.Tech,Electronics & Computer Engineering,ELECTRONICS,60,0,,,,,,,,,,
1189,120,B.Tech,CSE (Cyber Security),CYBER_SECURITY,60,0,,,,,,,,,,
1190,120,B.Tech,CSE (IoT),OTHER,60,0,,,,,,,,,,
1191,120,B.Tech,CSE (Business Systems),OTHER,60,0,,,,,,,,,,
1192,120,B.Tech,Computer & Communication Engineering,OTHER,60,0,,,,,,,,,,
1193,121,B.Tech,CSE,OTHER,85,85,,,,,,,,,,
1194,121,B.Tech,Computer Engineering,OTHER,85,85,,,,,,,,,,
1195,121,B.Tech,CSE (Derabassi Campus),OTHER,85,85,,,,,,,,,,
1196,121,B.Tech,Electronics & Computer Engineering,ELECTRONICS,85,85,,,,,,,,,,
1197,121,B.Tech,Electrical & Computer Engineering,ELECTRICAL,85,85,,,,,,,,,,
1198,121,B.Tech,CSE (Business Systems),OTHER,85,85,,,,,,,,,,
1199,121,B.Tech,AI & ML,CSE_AI_ML,85,85,,,,,,,,,,
1200,121,B.Tech,AI & Data Science,DATA_SCIENCE,85,85,,,,,,,,,,
1201,121,B.Tech,ECE,ELECTRONICS,85,85,,,,,,,,,,
1202,121,B.Tech,Electrical Engineering,ELECTRICAL,85,85,,,,,,,,,,
1203,121,B.Tech,Mechanical Engineering,MECHANICAL,85,85,,,,,,,,,,
1204,121,B.Tech,Chemical Engineering,OTHER,85,85,,,,,,,,,,
1205,121,B.Tech,Civil Engineering,CIVIL,85,85,,,,,,,,,,
1206,121,B.Tech,Mechatronics Engineering,MECHANICAL,85,85,,,,,,,,,,
1207,121,B.Tech,Mechanical (Production),MECHANICAL,85,85,,,,,,,,,,
1208,121,B.Tech,Biotechnology,BIOTECH,85,85,,,,,,,,,,
1209,121,B.Tech,Biotechnology (Low Fee Program),BIOTECH,85,85,,,,,,,,,,
1210,121,B.Tech,Biomedical Engineering,OTHER,85,85,,,,,,,,,,
1211,121,B.Tech,Electronics (Instrumentation),ELECTRONICS,85,85,,,,,,,,,,
1212,121,B.Tech,Robotics & AI,ROBOTICS,85,85,,,,,,,,,,
1213,121,B.Tech,Electronics (VLSI Design),ELECTRONICS,85,85,,,,,,,,,,
1214,121,B.Tech,Civil (Computer Applications),CIVIL,85,85,,,,,,,,,,
1215,122,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
1216,122,B.Tech,CSE (Cyber Security),CYBER_SECURITY,50,0,,,,,,,,,,
1217,122,B.Tech,IT,OTHER,50,0,,,,,,,,,,
1218,122,B.Tech,Data Science,DATA_SCIENCE,50,0,,,,,,,,,,
1219,122,B.Tech,Aerospace Engineering,OTHER,50,0,,,,,,,,,,
1220,122,B.Tech,Agriculture Engineering,OTHER,50,0,,,,,,,,,,
1221,122,B.Tech,Robotics & AI,ROBOTICS,50,0,,,,,,,,,,
1222,122,B.Tech,Biomedical Engineering,OTHER,50,0,,,,,,,,,,
1223,122,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
1224,122,B.Tech,AI & ML,CSE_AI_ML,50,0,,,,,,,,,,
1225,122,B.Tech,Biotechnology,BIOTECH,50,0,,,,,,,,,,
1226,122,B.Tech,AI & Data Science,DATA_SCIENCE,50,0,,,,,,,,,,
1227,122,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
1228,122,B.Tech,Unmanned Aircraft Systems,OTHER,50,0,,,,,,,,,,
1229,122,B.Tech,Animation & VFX,OTHER,50,0,,,,,,,,,,
1230,122,B.Tech,Bioinformatics,OTHER,50,0,,,,,,,,,,
1231,122,B.Tech,CSE (Blockchain),OTHER,50,0,,,,,,,,,,
1232,122,B.Tech,Business Intelligence Systems,OTHER,50,0,,,,,,,,,,
1233,122,B.Tech,CSE (Cloud Computing),OTHER,50,0,,,,,,,,,,
1234,122,B.Tech,Civil (Infrastructure Engineering),CIVIL,50,0,,,,,,,,,,
1235,122,B.Tech,CSE (Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
1236,122,B.Tech,CSE (IoT),OTHER,50,0,,,,,,,,,,
1237,122,B.Tech,Mechatronics,MECHANICAL,50,0,,,,,,,,,,
1238,122,B.Tech,Product Design & Development,OTHER,50,0,,,,,,,,,,
1239,122,B.Tech,Quantum Computing,OTHER,50,0,,,,,,,,,,
1240,123,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
1241,123,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
1242,123,B.Tech,CSE (Cyber Security),CYBER_SECURITY,50,0,,,,,,,,,,
1243,123,B.Tech,CSE (Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
1244,123,B.Tech,CSE (IoT),OTHER,50,0,,,,,,,,,,
1245,123,B.Tech,CS-BS,OTHER,50,0,,,,,,,,,,
1246,123,B.Tech,IT,OTHER,50,0,,,,,,,,,,
1247,123,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
1248,123,B.Tech,ECE (VLSI),ELECTRONICS,50,0,,,,,,,,,,
1249,123,B.Tech,Biomedical Engineering,OTHER,50,0,,,,,,,,,,
1250,123,B.Tech,Biotechnology,BIOTECH,50,0,,,,,,,,,,
1251,123,B.Tech,Bioinformatics,OTHER,50,0,,,,,,,,,,
1252,123,B.Tech,Agriculture Engineering,OTHER,50,0,,,,,,,,,,
1253,123,B.Tech,Chemical Engineering,OTHER,50,0,,,,,,,,,,
1254,123,B.Tech,Civil Engineering,CIVIL,50,0,,,,,,,,,,
1255,123,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
1256,123,B.Tech,Mechanical Engineering,MECHANICAL,50,0,,,,,,,,,,
1257,123,B.Tech,Robotics & Automation,ROBOTICS,50,0,,,,,,,,,,
1258,123,B.Tech,Food Technology,OTHER,50,0,,,,,,,,,,
1259,123,B.Tech,Textile Technology,OTHER,50,0,,,,,,,,,,
1260,123,B.Tech,Technical Textile,OTHER,50,0,,,,,,,,,,
1261,124,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
1262,124,B.Tech,AI & Data Science,DATA_SCIENCE,50,0,,,,,,,,,,
1263,124,B.Tech,AI & ML,CSE_AI_ML,50,0,,,,,,,,,,
1264,124,B.Tech,IT,OTHER,50,0,,,,,,,,,,
1265,124,B.Tech,Biomedical Engineering,OTHER,50,0,,,,,,,,,,
1266,124,B.Tech,Biotechnology,BIOTECH,50,0,,,,,,,,,,
1267,124,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
1268,124,B.Tech,Civil Engineering,CIVIL,50,0,,,,,,,,,,
1269,124,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
1270,124,B.Tech,Mechanical Engineering,MECHANICAL,50,0,,,,,,,,,,
1271,124,B.Tech,Pharmaceutical Engineering,OTHER,50,0,,,,,,,,,,
1272,124,B.Tech,AI & ML (HCL),CSE_AI_ML,50,0,,,,,,,,,,
1273,124,B.Tech,ECE (HCL),ELECTRONICS,50,0,,,,,,,,,,
1274,124,B.Tech,EEE (HCL),ELECTRICAL,50,0,,,,,,,,,,
1275,125,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
1276,125,B.Tech,CSE (Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
1277,125,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
1278,125,B.Tech,CSE (Cyber Security),CYBER_SECURITY,50,0,,,,,,,,,,
1279,125,B.Tech,CSE (Bioinformatics),OTHER,50,0,,,,,,,,,,
1280,125,B.Tech,CSE (Business Systems),OTHER,50,0,,,,,,,,,,
1281,125,B.Tech,CSE (AI & Data Engineering),OTHER,50,0,,,,,,,,,,
1282,125,B.Tech,IT,OTHER,50,0,,,,,,,,,,
1283,125,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
1284,125,B.Tech,ECE (Biomedical),ELECTRONICS,50,0,,,,,,,,,,
1285,125,B.Tech,Electronics & Instrumentation,ELECTRONICS,50,0,,,,,,,,,,
1286,125,B.Tech,Electronics (VLSI Design),ELECTRONICS,50,0,,,,,,,,,,
1287,125,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
1288,125,B.Tech,Electrical & Computer Engineering,ELECTRICAL,50,0,,,,,,,,,,
1289,125,B.Tech,Mechanical Engineering,MECHANICAL,50,0,,,,,,,,,,
1290,125,B.Tech,Mechanical (Smart Manufacturing),MECHANICAL,50,0,,,,,,,,,,
1291,125,B.Tech,Mechanical (Electric Vehicles),MECHANICAL,50,0,,,,,,,,,,
1292,125,B.Tech,Civil Engineering,CIVIL,50,0,,,,,,,,,,
1293,125,B.Tech,Civil (L&T),CIVIL,50,0,,,,,,,,,,
1294,125,B.Tech,Chemical Engineering,OTHER,50,0,,,,,,,,,,
1295,125,B.Tech,Biotechnology,BIOTECH,50,0,,,,,,,,,,
1296,125,B.Tech,Health Sciences & Technology,OTHER,50,0,,,,,,,,,,
1297,126,B.Tech,Mechanical Engineering,MECHANICAL,50,0,,,,,,,,,,
1298,126,B.Tech,Civil Engineering,CIVIL,50,0,,,,,,,,,,
1299,126,B.Tech,Electrical Engineering,ELECTRICAL,50,0,,,,,,,,,,
1300,126,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
1301,126,B.Tech,CSE (AI),OTHER,50,0,,,,,,,,,,
1302,126,B.Tech,CSE (Cloud Computing),OTHER,50,0,,,,,,,,,,
1303,126,B.Tech,CSE (IoT & Cyber Security),CYBER_SECURITY,50,0,,,,,,,,,,
1304,126,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
1305,126,B.Tech,CSE (IBM),OTHER,50,0,,,,,,,,,,
1306,126,B.Tech,CST (Premium Programme),OTHER,50,0,,,,,,,,,,
1307,126,B.Tech,Software Engineering,OTHER,50,0,,,,,,,,,,
1308,127,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
1309,127,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
1310,127,B.Tech,CSE (AI),OTHER,50,0,,,,,,,,,,
1311,127,B.Tech,AI & Data Science,DATA_SCIENCE,50,0,,,,,,,,,,
1312,127,B.Tech,IT,OTHER,50,0,,,,,,,,,,
1313,127,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
1314,127,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
1315,127,B.Tech,CSE (IoT & Cyber Security),CYBER_SECURITY,50,0,,,,,,,,,,
1316,127,B.Tech,CSE (IoT),OTHER,50,0,,,,,,,,,,
1317,127,B.Tech,Civil Engineering,CIVIL,50,0,,,,,,,,,,
1318,127,B.Tech,Mechanical Engineering,MECHANICAL,50,0,,,,,,,,,,
1319,128,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
1320,128,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
1321,128,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
1322,128,B.Tech,"CSE (Blockchain, IoT & Cyber Security)",CYBER_SECURITY,50,0,,,,,,,,,,
1323,128,B.Tech,CSE (Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
1324,129,B.Tech,Mechatronics & Automation,MECHANICAL,50,0,,,,,,,,,,
1325,129,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
1326,129,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
1327,129,B.Tech,Electrical & Computer Engineering,ELECTRICAL,50,0,,,,,,,,,,
1328,129,B.Tech,Fashion Technology,OTHER,50,0,,,,,,,,,,
1329,129,B.Tech,CSE (Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
1330,129,B.Tech,Electronics (VLSI Design),ELECTRONICS,50,0,,,,,,,,,,
1331,129,B.Tech,Civil Engineering,CIVIL,50,0,,,,,,,,,,
1332,129,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
1333,129,B.Tech,AI & ML,CSE_AI_ML,50,0,,,,,,,,,,
1334,129,B.Tech,Electronics & Computer Engineering,ELECTRONICS,50,0,,,,,,,,,,
1335,129,B.Tech,Mechanical Engineering,MECHANICAL,50,0,,,,,,,,,,
1336,129,B.Tech,Cyber Physical Systems,CYBER_SECURITY,50,0,,,,,,,,,,
1337,129,B.Tech,Robotics & AI,ROBOTICS,50,0,,,,,,,,,,
1338,129,B.Tech,Cyber Security,CYBER_SECURITY,50,0,,,,,,,,,,
1339,129,B.Tech,Mechanical (Electric Vehicles),MECHANICAL,50,0,,,,,,,,,,
1340,130,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
1341,130,B.Tech,Aerospace Engineering,OTHER,50,0,,,,,,,,,,
1342,130,B.Tech,AI & ML,CSE_AI_ML,50,0,,,,,,,,,,
1343,130,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
1344,130,B.Tech,Healthcare Informatics,OTHER,50,0,,,,,,,,,,
1345,130,B.Tech,Gaming Technology,OTHER,50,0,,,,,,,,,,
1346,130,B.Tech,Cloud Computing,OTHER,50,0,,,,,,,,,,
1347,130,B.Tech,E-Commerce,OTHER,50,0,,,,,,,,,,
1348,130,B.Tech,Artificial Intelligence,CSE_AI_ML,50,0,,,,,,,,,,
1349,130,B.Tech,Robotics,ROBOTICS,50,0,,,,,,,,,,
1350,130,B.Tech,Education Technology,OTHER,50,0,,,,,,,,,,
1351,130,B.Tech,Cyber Security & Digital Forensics,CYBER_SECURITY,50,0,,,,,,,,,,
1352,130,B.Tech,Mechanical Engineering,MECHANICAL,50,0,,,,,,,,,,
1353,130,B.Tech,Bioengineering,OTHER,50,0,,,,,,,,,,
1354,131,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
1355,131,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
1356,131,B.Tech,Mechanical Engineering,MECHANICAL,50,0,,,,,,,,,,
1357,131,B.Tech,CSE (Business Systems),OTHER,50,0,,,,,,,,,,
1358,131,B.Tech,CSE (Data Analytics),DATA_SCIENCE,50,0,,,,,,,,,,
1359,131,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
1360,131,B.Tech,CSE (Cyber Security),CYBER_SECURITY,50,0,,,,,,,,,,
1361,131,B.Tech,CSE (Blockchain),OTHER,50,0,,,,,,,,,,
1362,131,B.Tech,ECE (VLSI),ELECTRONICS,50,0,,,,,,,,,,
1363,131,B.Tech,ECE (Embedded Systems),ELECTRONICS,50,0,,,,,,,,,,
1364,131,B.Tech,Mechanical (Robotics),ROBOTICS,50,0,,,,,,,,,,
1365,131,B.Tech,Mechanical (Automotive Design),MECHANICAL,50,0,,,,,,,,,,
1366,131,B.Tech,Computer Engineering (Software Engineering),OTHER,50,0,,,,,,,,,,